Numero de Identificación,Score,Edad,Balance,NumProducto,TarjetaCredito,EsunMienbroActivo,Salario,GeneroCODE,Departamento_Bogotá,Departamento_Santander,Rotación,SalarioSTD,SalarioMinMax
15658304,700,45,119180.01767161678,1,0,1,106668.70362492712,0,0,1,1,0.09282948714034983,0.5333365517653291
15589461,555,44,0.0,3,1,1,85814.93831096255,0,0,0,1,-0.27008798194947525,0.4290577665715203
15647684,707,52,115663.40667031445,1,1,0,32206.365570366423,0,0,1,1,-1.203036408654302,0.16098930233020464
15793683,591,49,144916.22410764484,1,0,0,41836.40288210892,0,0,0,1,-1.0354451503946807,0.20914408767091716
15663027,644,40,79754.77538003295,1,0,1,197636.94385464993,0,0,0,1,1.6759471167234665,0.9882211943973145
15730707,691,37,130108.83871645636,1,1,0,21183.258390364048,0,0,1,1,-1.394871221171035,0.10586850239379883
15655960,633,47,169619.39871296755,1,0,0,163611.8334085106,0,0,0,1,1.0838091127369298,0.8180793936246441
15730459,671,35,144372.09536381217,1,1,0,69368.93897362395,0,0,0,1,-0.556297228399711,0.346819916170114
15793514,506,37,0.0,1,0,1,61148.943484286494,0,0,0,1,-0.6993495699796014,0.3057160133007027
15713596,720,38,0.0,2,1,0,56016.95248962347,0,0,0,1,-0.7886614594697777,0.2800536075676401
15684802,719,29,108407.2489730953,1,0,0,60392.34760468126,1,0,1,1,-0.7125165859892354,0.301932672593639
15694851,541,38,82732.45136948056,1,0,0,170678.4966961084,0,0,0,1,1.2067900476728188,0.8534160847166323
15783020,678,38,0.0,1,1,0,142652.58973859006,0,0,0,1,0.7190560068970516,0.71327316628033
15739400,659,32,92034.38379107004,1,0,0,5797.305793299856,0,1,0,1,-1.6626325051403805,0.028931391914427104
15569305,650,47,0.0,1,0,0,33091.78341884658,0,0,0,1,-1.187627507680328,0.16541681440000808
15742378,802,25,150459.38893542383,1,1,0,151918.82055588363,1,0,0,1,0.8803159513523774,0.7596087454146052
15770618,696,27,134604.03250421758,1,0,0,168193.23651902427,1,0,0,1,1.1635391373495343,0.8409885970061354
15585086,735,46,133598.12707959584,1,0,0,101751.34002184139,0,0,0,1,0.007252751881357818,0.5087473854845207
15659638,565,49,0.0,1,0,0,65220.58737055807,1,0,0,1,-0.628490870267889,0.32607617712770604
15723633,550,43,114150.0752923814,1,0,0,161256.6913991103,0,0,1,1,1.0428226450880242,0.8063025588899254
15646021,599,44,111601.5128210404,1,0,0,177214.63207033608,0,0,1,1,1.3205382208171068,0.8860998828904963
15749265,701,57,44463.86443725293,1,1,0,89669.77662082075,0,1,0,1,-0.2030023433560739,0.4483337989819065
15783243,729,41,77798.39721606002,1,1,0,138798.69454956992,0,0,0,1,0.6519867814080677,0.6940018499245173
15713905,747,42,221988.42175499297,1,0,0,101541.97745727969,0,0,0,1,0.0036092212810586626,0.5077004726815395
15608646,695,36,0.0,1,1,1,14254.61830689308,1,0,0,1,-1.5154501423140558,0.07122199323481931
15679796,599,39,0.0,1,0,1,102967.01246014387,1,0,0,1,0.028409063842706857,0.5148263282150639
15700798,623,45,148956.3340720188,1,0,0,122602.30197020218,1,0,0,1,0.37012143408140363,0.6130121525115757
15657737,620,45,91401.99111642873,2,0,0,179964.09227742968,1,0,0,1,1.3683869965513098,0.899848496918604
15575803,662,53,127407.51134090537,1,1,0,145073.58091728998,0,0,1,1,0.7611884457173065,0.7253792783075282
15684818,486,40,0.0,1,1,0,158772.6477435118,0,0,0,1,0.9995929058526468,0.793881154367801
15762275,707,46,158420.64276072773,1,0,0,83610.45457921685,0,0,0,1,-0.3084525479896952,0.4180342951712731
15654708,610,49,90809.30988976175,1,0,0,10120.816252835342,0,0,0,1,-1.5873905788055098,0.05055100888552527
15724000,471,57,64018.22358136942,1,0,0,76251.14997099675,0,1,0,1,-0.4365263112869081,0.38123425772659664
15691839,548,44,0.0,2,0,0,5508.984734551961,0,0,0,1,-1.6676501481104016,0.02748964893423302
15600959,685,30,0.0,1,1,0,136322.40867091838,0,0,0,1,0.6088920505384682,0.68161923799182
15605800,735,58,0.0,2,1,0,81309.37604649935,0,0,0,1,-0.3484981505318674,0.40652780363774416
15677117,640,34,0.0,1,1,0,19251.53646238469,0,1,0,1,-1.4284889215015422,0.09620897026858409
15617691,770,34,0.0,1,0,0,181933.9677640366,0,0,0,1,1.4026686821490062,0.909698815057021
15728564,593,32,111707.22850071987,1,0,0,179055.6799822529,1,0,1,1,1.352577923892625,0.8953060016344206
15607514,614,46,0.0,1,1,0,93063.49309141042,1,0,0,1,-0.14394159467247286,0.46530400198924204
15637085,663,32,183519.7829658092,1,0,0,39893.56384813655,0,0,0,1,-1.0692563213963038,0.19942896470681223
15680244,538,45,77224.2351765118,2,0,1,105051.00057103595,0,0,0,1,0.06467664811017623,0.5252472639688888
15665146,536,45,0.0,1,1,0,73982.80637634086,1,0,0,1,-0.47600222865744485,0.3698914565158015
15768343,618,37,110089.90525274863,1,0,1,159008.60396819928,1,0,0,1,1.0036992451439128,0.7950610481710967
15602328,607,51,102767.9692856683,1,1,0,171283.8178036255,0,0,1,1,1.2173244332391344,0.8564429793226528
15608428,694,50,0.0,1,1,0,13152.845150758045,0,0,0,1,-1.534624268392279,0.06571260130721505
15594956,593,48,63569.99895778742,1,0,0,176180.51546252504,0,0,0,1,1.302541519674641,0.8809288060135995
15744375,651,39,0.0,1,1,0,87317.54493464441,1,0,0,1,-0.2439381627348581,0.4365715172531197
15635491,714,52,102158.85418404936,1,0,1,51104.86301434528,1,0,0,1,-0.8741464092364737,0.2554908144445059
15737809,681,40,95559.41966438649,1,0,1,115971.23136622622,0,0,0,1,0.2547211059047276,0.5798536328530686
15689121,682,49,96750.85295882128,1,0,0,85386.4299064239,0,0,0,1,-0.27754530120657583,0.42691501991652153
15591040,770,49,138111.37731634465,1,1,0,184817.09164609425,0,0,0,1,1.452843602917301,0.9241158112904494
15741152,730,59,94941.99369443257,1,0,0,30474.225925896022,0,0,0,1,-1.233180784330209,0.1523277769321771
15712097,624,25,101343.58136939247,1,0,0,70583.47243265065,0,0,0,1,-0.5351607380614545,0.35289316346036376
15590995,712,38,0.0,1,0,0,39076.88146174032,0,0,0,1,-1.0834690211298472,0.19534516277174627
15621462,758,26,51710.16880444115,1,1,1,70360.18921245002,0,0,0,1,-0.5390465294255291,0.35177664073143994
15679989,668,58,136839.53303349274,1,0,1,67889.96433699159,0,0,1,1,-0.5820357808334643,0.33942433670911365
15642361,684,38,0.0,1,1,0,23193.72127152641,0,0,0,1,-1.3598831943305347,0.11592177688732477
15621513,734,53,162431.85003577758,1,1,0,10951.698648689462,0,0,0,1,-1.5729307567218336,0.05470581764903279
15567682,630,43,0.0,3,1,0,98534.61411435086,0,0,0,1,-0.04872783519853942,0.49266221981374647
15803345,667,46,138259.72883207767,1,0,0,184844.37395049582,0,0,0,1,1.4533183960644995,0.9242522358410018
15593850,695,52,74931.74917038904,1,0,0,93759.70014283035,1,0,0,1,-0.1318255236771493,0.46878536971695967
15722139,647,34,117449.2032308785,1,0,0,153449.96506209567,0,0,0,1,0.906962414503718,0.7672651991369959
15650953,450,47,168467.18523603608,1,1,0,16597.65064530217,0,0,0,1,-1.474674418915959,0.08293827383166176
15658709,715,60,135410.61256833674,1,0,0,98234.55994623661,0,0,0,1,-0.05394966912840318,0.49116180568362583
15579792,656,56,0.0,1,1,0,31946.51716446512,0,0,0,1,-1.2075585428778792,0.15968993621123376
15649838,567,46,98746.76611160177,2,1,0,123110.9263425465,0,0,0,1,0.3789730091878422,0.6155555172646312
15610083,581,47,97333.84573831412,1,1,0,100399.23580703355,0,0,0,1,-0.016277878304412605,0.5019862187190554
15709514,613,52,131506.7430179315,1,1,0,112580.77717187238,0,1,0,1,0.19571713051924114,0.5628997427847978
15767654,722,48,77918.76946949087,2,1,1,26404.966344592733,0,0,0,1,-1.3039979900521503,0.13197953576862956
15786748,578,46,89642.95469354358,2,0,0,100436.27925406206,1,0,0,1,-0.01563321227698073,0.5021714536441333
15774545,677,37,115545.33431798434,1,0,0,57033.57608431651,0,0,1,1,-0.7709691887240274,0.2851372110252355
15789837,708,33,95497.36930193736,1,0,0,193753.5016708825,0,0,0,1,1.6083636857472985,0.968802128957728
15805140,676,42,129654.58764440284,1,1,0,13385.092334380186,0,0,1,1,-1.5305824774344157,0.06687394813394772
15717954,650,44,179616.08621761488,1,1,0,191115.75791098422,0,0,0,1,1.5624591080829124,0.9556121505152952
15673486,778,53,118703.65717010599,3,0,0,162612.6614690831,0,0,1,1,1.0664205526383959,0.8130830567773377
15683722,647,43,0.0,2,1,0,154659.56773625614,1,0,0,1,0.9280130945368648,0.7733137901482398
15690937,732,51,68356.62360854333,1,1,0,16711.462259467167,1,0,0,1,-1.4726937587165212,0.08350738625272296
15732714,786,44,132885.74855883355,1,0,0,26550.049728251855,0,0,1,1,-1.3014731081609507,0.13270502197085748
15646198,630,55,119054.13067347027,2,1,0,36276.574158792086,1,0,0,1,-1.1322026873891093,0.18134228898255825
15804217,658,36,127901.77796361079,1,0,0,49112.721807900925,0,0,1,1,-0.9088155845066201,0.24552915707400516
15788239,684,40,0.0,1,1,0,144041.26675334733,0,0,0,1,0.7432231124528736,0.7202172145107224
15660309,781,45,0.0,2,1,0,65934.99183971042,1,0,0,1,-0.616058110142905,0.32964854063418264
15588991,614,52,144250.0102454203,1,0,0,190496.43203087297,0,0,0,1,1.5516809978679051,0.9525152253583865
15808853,699,46,64158.758146142085,1,0,1,26320.758030248806,0,0,0,1,-1.3054634648888481,0.13155845398359944
15726624,657,46,132723.09901248247,1,1,0,27479.805412204776,0,0,0,1,-1.2852925971303542,0.13735424439136323
15621232,683,47,73368.1591866183,1,0,0,21445.76913107661,1,0,0,1,-1.3903027544124442,0.10718118145821229
15707716,699,44,148306.47228697914,1,0,0,94201.05805166955,0,0,0,1,-0.124144584871751,0.4709923700296856
15633283,737,33,151121.84118516647,1,0,0,137182.88313936605,1,0,1,1,0.6238668625977718,0.6859220212498596
15676651,407,33,105593.26957343942,1,1,0,16521.79304528228,1,0,1,1,-1.4759945665150123,0.08255894960609877
15747472,720,47,0.0,1,1,0,33959.67040368777,1,0,0,1,-1.1725236958145806,0.16975666377982981
15700675,674,33,118060.18904722425,1,1,1,183760.33553768176,0,0,0,1,1.4344529072066585,0.9188315260991512
15616587,631,37,122774.68302775711,1,1,0,84647.41324442832,0,0,0,1,-0.2904063866052424,0.4232195836923842
15590846,651,48,162191.8890382055,1,1,0,67347.24342034961,0,0,1,1,-0.5914807371051224,0.3367104729519149
15714547,733,41,107150.36699300082,1,0,0,90940.40689034638,1,0,1,1,-0.18088960186202968,0.4546875571134362
15693858,673,41,0.0,1,1,0,96225.86009136913,0,0,0,1,-0.08890701407375166,0.48111734716349974
15723528,496,41,118468.74250630743,1,0,0,163358.32121690022,0,0,1,1,1.0793972474657194,0.8168117116029592
15569099,597,48,138327.9414167534,1,0,0,147138.11146741055,0,0,1,1,0.7971174106225868,0.735702916965623
15644187,599,49,145554.68284855838,1,1,0,51370.30871228946,0,0,0,1,-0.8695268655028453,0.25681816969665333
15805500,648,43,98786.45452049741,1,0,0,137370.42969423256,0,0,0,1,0.6271307298181001,0.6868598435862252
15703610,739,38,0.0,1,1,0,191619.72980916107,1,0,0,1,1.5712297163172086,0.9581322506757448
15756831,587,51,101744.33713666278,1,1,0,169643.26380159217,0,0,0,1,1.1887739198254044,0.8482394258731317
15630688,604,48,126664.20363401376,1,1,0,62015.897732361285,0,0,0,1,-0.6842619905045756,0.31005119855126806
15695011,739,37,0.0,1,1,0,191568.00406604164,1,0,0,1,1.570329534719446,0.9578735972587463
15626249,668,44,116067.83564879582,1,0,0,67779.03948283837,0,0,0,1,-0.5839662028326744,0.3388696594666709
15689933,724,59,150474.00227656105,1,0,0,151565.21621396957,1,0,1,1,0.8741621853108708,0.7578405548428353
15635289,574,62,119387.73713886528,1,1,0,107806.54227545745,0,0,1,1,0.11263125996487318,0.5390262883878283
15664465,691,44,142149.62888804227,3,1,0,188707.05434856706,0,0,0,1,1.5205405102901817,0.9435674824374081
15660520,537,50,109955.65716381124,1,1,0,151318.66823213178,0,0,0,1,0.8698715179790648,0.7566076971957411
15617025,582,45,111809.22731538604,3,0,0,113750.81544861528,0,0,0,1,0.21607927249891537,0.5687504929151498
15645675,417,49,97951.87425826998,1,0,0,138396.62786850645,0,1,0,1,0.6449896266928379,0.6919913245140232
15589291,543,46,158939.73664267306,1,0,0,148735.8519769828,1,1,0,1,0.8249228420766351,0.7436923825074435
15741568,535,51,125546.69196057344,1,0,0,161522.96131023674,0,0,1,1,1.0474565325796068,0.8076340356015836
15671125,780,38,129227.07849743102,1,1,0,9732.117674548255,0,0,1,1,-1.5941550888183036,0.04860733037279187
15611731,582,32,0.0,1,1,0,97894.77384361485,1,0,0,1,-0.059862956754825614,0.48946271290715687
15811341,652,50,186098.78421915905,1,1,0,186560.73518199733,1,0,0,1,1.483188180480041,0.9328348616392731
15799442,545,52,0.0,1,1,0,160234.60013839175,1,0,0,1,1.0250352207100193,0.8011916144911426
15786969,652,57,121807.75469405374,1,0,0,82.89474849549698,0,0,1,1,-1.7620802337637864,0.00035660779852224377
15699078,759,59,0.0,1,1,0,11910.90329265844,0,0,0,1,-1.5562377462996189,0.05950229893284028
15655263,619,49,172597.935809678,1,0,0,164408.64516521964,0,0,0,1,1.0976760044820009,0.8220638329221422
15684614,549,59,128391.91578285255,1,1,0,171967.68522801631,0,0,0,1,1.2292257580654329,0.8598626430224902
15652270,783,54,126441.9359333541,1,0,0,119542.96788360253,0,0,0,1,0.31687993226659783,0.5977140211070283
15755602,536,61,0.0,1,0,0,42860.82813698192,0,0,0,1,-1.0176171075845293,0.2142667031550609
15771140,681,31,178228.33243370143,1,0,1,173314.2869615067,0,0,0,1,1.2526606287294393,0.8665962947536824
15800572,673,51,132185.5808275233,1,0,0,191210.09083201518,0,0,0,1,1.5641007811542729,0.9560838601687219
15777696,654,40,135826.83866097918,1,1,0,114737.41289288594,0,0,0,1,0.23324899902525312,0.5736839512817771
15785372,627,41,94121.27723751184,1,1,0,125364.7052955256,0,0,1,1,0.418195458524383,0.6268254883117617
15813734,614,42,0.0,1,0,0,162561.64886524688,0,0,0,1,1.065532781782764,0.8128279693973118
15640523,768,46,91900.25380990755,1,0,0,92224.10629566004,0,0,0,1,-0.15854941857932173,0.4611066671650144
15794667,508,50,108773.90267094945,1,1,0,181943.35057464777,0,0,1,1,1.4028319709282115,0.9097457335907967
15805111,654,45,128058.61252437861,2,1,0,146615.40651531453,1,0,0,1,0.7880207915977062,0.7330891425896899
15778736,813,55,93608.12729196167,2,1,0,64861.60210449602,0,0,1,1,-0.6347382803752873,0.3242810793655595
15783723,618,40,0.0,1,0,1,118358.71746338201,0,0,0,1,0.2962704567687994,0.5917922034723416
15701040,700,40,151112.21844735814,2,1,0,126112.57711387648,1,0,0,1,0.4312106499506411,0.6305652045464165
15684158,573,59,114015.18444007069,1,0,0,24800.77656395908,0,0,0,1,-1.331915657982242,0.123957820791681
15805725,626,41,124871.71100784485,1,0,0,63853.55534775674,1,0,1,1,-0.6522812886604649,0.31924036419356416
15585781,531,40,123582.62350352401,1,0,0,198169.1151603458,1,0,0,1,1.6852084784237462,0.9908823050618624
15717387,549,39,0.0,1,0,0,81272.22424240194,0,0,0,1,-0.3491447022942068,0.4063420268755763
15753653,646,45,0.0,1,0,0,174745.5550326137,0,1,0,1,1.2775689451957892,0.8737533186049952
15688152,784,44,119384.27464399052,2,0,0,149073.56489714817,0,0,1,1,0.8308000501692798,0.7453811083815912
15783362,731,54,0.0,1,0,0,83528.8357146304,0,0,0,1,-0.3098729587078432,0.4176261618716107
15629097,680,55,123497.92601270098,1,1,1,60957.34705922994,0,0,0,1,-0.7026839169726414,0.3047579396793891
15633331,673,53,106710.47909689328,1,1,0,128076.99903596136,0,0,0,1,0.4653974273241358,0.6403882522578974
15720720,641,30,131361.80515211055,1,0,1,8776.967695340156,0,0,1,1,-1.61077753602803,0.04383112434907611
15574884,743,55,165985.76432534074,1,0,1,11284.905962039447,0,0,0,1,-1.5671319595730893,0.05637201333747096
15798556,605,47,0.0,1,0,0,148582.30219390252,1,0,0,1,0.8222506196834218,0.7429245602650179
15641390,657,35,140146.36105002693,1,1,0,104876.97202630948,0,0,1,1,0.061648034425758065,0.5243770381386896
15684250,608,55,110141.85895577449,1,0,1,25106.688881222544,1,0,0,1,-1.3265918748537193,0.12548752846508113
15690916,687,57,72441.6610725017,2,1,0,20131.362471337736,1,0,0,1,-1.4131773351476467,0.10060852047039359
15735893,678,46,119886.68926403785,1,0,1,55522.115514161276,0,0,0,1,-0.7972730929106963,0.27757918638310597
15736525,633,49,124546.62098445541,1,1,1,42502.20157594856,1,0,0,1,-1.0238582751587832,0.2124733990893558
15590393,590,49,0.0,2,0,0,93962.4001298193,0,0,0,1,-0.1282979417198847,0.4697989664503925
15790906,687,46,112669.2082507114,1,1,0,138934.574986837,1,0,1,1,0.6543515046918174,0.6946813169999584
15704424,660,54,0.0,1,1,0,115871.8121226796,0,0,0,1,0.25299091571108423,0.5793564891581126
15644269,627,47,138255.81395047312,1,0,1,49817.1359682909,0,0,1,1,-0.8965566854334357,0.24905156426584188
15789200,637,48,113660.61246308741,2,0,0,158969.817151751,0,0,1,1,1.003024239309353,0.7948670955663815
15656042,543,48,121078.98532207818,1,1,0,70107.62612938393,0,0,0,1,-0.5434418773884452,0.3505137047057191
15752722,465,47,118874.02518477176,1,0,0,41107.201947373025,0,0,1,1,-1.0481354129783433,0.20549773477053568
15683504,594,44,0.0,1,1,0,143895.25370598378,0,0,0,1,0.7406820516513604,0.7194870795460155
15799053,699,37,0.0,1,1,0,190405.90143901,0,0,0,1,1.5501054966200747,0.9520625291665853
15587023,719,28,0.0,2,0,0,91982.63620538292,0,0,0,1,-0.1627517155125081,0.4598992014006483
15587393,692,45,95763.47017272317,1,0,0,136144.4385066535,0,0,0,1,0.6057948409642693,0.6807293021816259
15733834,778,33,130281.72316704696,1,0,0,54276.01411599732,1,0,0,1,-0.8189589591723695,0.2713480843220394
15776342,831,21,124414.68207548518,1,0,0,180292.57685986487,0,0,1,1,1.3741036041517887,0.9014910766971489
15702292,616,37,0.0,1,0,0,177933.2231049141,0,0,0,1,1.3330438396179982,0.8896931812233773
15793221,517,45,102061.96949286238,1,0,1,181720.57298571424,0,0,0,1,1.3989549790503202,0.9086317392596704
15689497,738,41,92909.32584420114,1,0,0,74110.83609674092,1,0,0,1,-0.4737741311701889,0.37053166625783224
15665463,766,54,114062.28567349513,2,0,0,162203.5039015434,0,0,1,1,1.059299995432785,0.8110370735482407
15580054,509,50,0.0,1,0,0,174835.52845423846,0,0,0,1,1.2791347500262267,0.8742032286795312
15636193,605,40,91636.2570133955,1,0,0,192390.3097672871,0,0,0,1,1.5846400968371799,0.9619855184534478
15652344,718,37,139770.00050308378,1,1,1,167505.28341784878,0,0,1,1,1.1515667096094027,0.8375485029712776
15624701,671,46,75188.9198913912,1,0,0,18743.122515576106,1,0,0,1,-1.4373368345785242,0.09366665774369504
15566232,607,37,95272.96646572022,1,0,0,97833.52565748338,0,0,0,1,-0.06092885715039073,0.48915644272769737
15675961,671,44,0.0,1,1,0,92031.03403318557,0,0,0,1,-0.16190944952786981,0.4601412136518316
15767539,600,37,162117.25975236052,3,1,0,120705.16257772471,0,0,0,1,0.33710557260685825,0.6035255495786083
15657591,803,49,99090.12737407965,1,0,0,23952.125519535737,0,0,0,1,-1.346684707338346,0.11971416029998733
15581062,712,40,109396.27259275557,2,1,0,120183.25824207996,0,0,1,1,0.3280228866867111,0.6009157786672625
15803971,720,50,0.0,1,0,0,183110.3879629396,1,0,0,1,1.4231418885337601,0.9155814778458322
15808076,720,45,109177.48885803403,1,1,0,19745.83444567945,0,0,0,1,-1.4198866681255817,0.09868069623488768
15688344,629,57,120230.86600793638,1,0,0,174633.96650866364,0,0,0,1,1.2756269733704757,0.8731953226966357
15798992,611,45,137630.1756453765,1,0,0,127891.43416127446,0,0,0,1,0.46216804722613297,0.6394603392687724
15589315,674,41,93314.47328418861,1,0,0,149897.8661324646,0,0,0,1,0.8451453405082064,0.749503008199606
15813649,628,45,0.0,1,0,1,173336.19892050917,1,0,0,1,1.253041961912404,0.8667058650126545
15761115,746,47,144805.3739264251,1,0,0,91764.37468647659,0,0,0,1,-0.16655011435552883,0.45880778957628743
15677036,664,50,0.0,1,1,0,22879.105090176472,0,0,0,1,-1.3653584505517107,0.11434854573700023
15733947,735,43,0.0,1,0,0,67747.07366158016,0,0,0,1,-0.584522503087029,0.3387098150952424
15780881,567,42,106354.3314956284,1,0,0,79851.42056455884,0,0,1,1,-0.3738709072300148,0.39923732998780803
15734381,770,46,0.0,1,0,0,65756.33470898363,0,0,0,1,-0.6191672749743898,0.328755169663621
15727233,637,45,157742.78528051713,1,1,0,145325.80200732985,1,0,0,1,0.7655778419855696,0.7266405042048008
15573651,616,56,128311.72216325266,1,0,0,147680.01364160152,0,0,0,1,0.806548118343267,0.7384126866195797
15757988,538,42,135572.83802766213,1,1,0,190477.08486960566,0,0,0,1,1.5513442997850655,0.9524184803128981
15604474,541,47,184273.87555495134,1,1,0,133718.26420922737,1,0,0,1,0.5635722004801044,0.668597272085621
15714783,705,61,124391.92377746404,2,1,0,90565.50379373028,0,0,1,1,-0.18741402950995856,0.4528128625970294
15569360,530,44,0.0,1,0,0,174160.9753442979,1,0,0,1,1.2673955219424446,0.870830140999955
15780684,727,37,122289.62658779976,2,0,0,106866.33249172033,0,0,0,1,0.09626881654086117,0.534324790476092
15677089,613,50,167685.39435047042,1,1,1,166133.63971676686,0,0,0,1,1.1276960343143132,0.8306896294434462
15670760,755,49,107128.82421568343,1,1,0,125608.0416248702,1,0,1,1,0.42243023356159004,0.6280422861626794
15761700,691,50,0.0,1,0,0,126270.27733560865,1,0,0,1,0.4339551023065722,0.6313537809641253
15698490,609,39,0.0,1,0,0,173991.1105642905,0,0,0,1,1.2644393701339023,0.8699807359817386
15637494,590,33,145501.5543940698,1,1,0,57510.560178356,0,0,0,1,-0.7626682484574275,0.28752235927709097
15612858,621,45,78841.74366765292,1,0,0,158192.90089168499,1,0,0,1,0.9895035883116611,0.7909821432531056
15800550,613,49,134031.9045246716,1,0,0,37253.327492747434,0,0,0,1,-1.1152042776272642,0.18622652209659737
15685031,553,55,80176.5369123197,1,0,0,107473.02858306668,0,0,0,1,0.1068271309106247,0.5373585606578762
15721562,659,32,131372.8302352569,1,0,1,7963.161811329932,0,0,1,1,-1.6249401760745075,0.03976170629960127
15714156,800,47,0.0,1,0,0,165407.52356272688,1,1,0,1,1.1150594560790645,0.8270587019196677
15685539,601,44,142086.79405602475,1,1,0,49352.76123659534,0,0,0,1,-0.9046381853352,0.24672946884725158
15652417,674,39,86816.79413756856,1,0,0,198490.7080527635,1,0,0,1,1.690805150144002,0.9924904230992234
15691012,421,49,137859.2282353761,1,1,0,145989.21545808663,0,0,0,1,0.7771232069057153,0.7299578882687627
15654918,628,48,174001.49758568735,1,1,0,165920.73402779413,0,0,0,1,1.1239908428233036,0.8296249993264062
15640884,795,46,82067.52388349519,1,0,0,85075.4638886993,1,0,0,1,-0.282957033736719,0.42536004132744326
15708432,755,50,120654.66132240673,1,1,0,175519.35445320953,0,0,0,1,1.2910353539271546,0.8776226852324873
15757116,716,42,0.0,1,1,0,141493.8312276082,1,0,0,1,0.6988901663516887,0.7074788203653859
15627241,605,35,0.0,1,1,0,106848.71225039699,0,0,0,1,0.09596217199540172,0.5342366808550065
15759954,582,29,178916.8992627886,1,0,0,95461.66395334291,0,0,0,1,-0.10220629715885364,0.4772960015348611
15645335,610,50,147131.17059161654,1,1,1,53533.128922754506,0,0,1,1,-0.8318873685074188,0.2676333035942658
15657001,641,59,123984.31429588913,1,0,0,8627.473883880957,0,0,1,1,-1.613379172465505,0.04308358390166739
15682046,617,33,133405.06912662348,2,0,0,54174.70847141157,1,0,0,1,-0.8207219783482377,0.2708415077210452
15662210,683,41,81195.90024025989,1,1,0,199168.13861378634,1,0,0,1,1.7025944544249834,0.9958778994083252
15612476,527,55,0.0,1,0,0,132064.3055945911,1,0,0,1,0.5347884069844925,0.6603266891717714
15727078,607,49,59376.27994805341,1,0,0,86418.21529285079,0,0,0,1,-0.2595891702418161,0.43207443957323316
15761534,707,47,158723.7451874117,1,0,0,83525.26714499245,0,0,0,1,-0.30993506242109486,0.41760831731926623
15656405,637,34,123507.51550603606,2,0,0,144800.4762664009,1,0,1,1,0.7564356134491235,0.7240136246331569
15639699,594,36,127743.2863386618,2,0,0,8724.223518714287,0,0,0,1,-1.61169544139438,0.043567378278197
15583662,621,52,0.0,1,1,0,92039.45098441592,1,0,0,1,-0.16176296957127775,0.4601833024274614
15587107,743,39,134228.11630123697,2,1,0,83134.44223965118,0,0,1,1,-0.3167365768415504,0.41565400615584375
15598228,618,50,0.0,1,1,0,184792.45516205495,0,0,0,1,1.4524148549046423,0.9239926171052082
15805326,670,48,124724.36604635589,1,0,0,15402.566939384276,0,0,1,1,-1.4954724257685528,0.07696228459510021
15743223,648,40,142615.01491935633,1,1,0,158838.1248057309,0,0,0,1,1.0007324012553347,0.79420857094718
15625070,708,47,161162.59111547677,1,0,0,118838.34231784836,0,0,0,1,0.30461735411203095,0.594190556787415
15630748,637,44,154883.55394579138,2,0,0,54986.792422801445,0,0,0,1,-0.8065893050448932,0.27490231528511694
15726093,706,40,60169.58815078121,1,0,0,99300.1773246516,0,0,0,1,-0.03540476099454547,0.49649040145659706
15711575,677,40,99726.86553460597,2,0,0,66353.28758816676,0,0,0,1,-0.608778521441523,0.3317402191317609
15734165,562,50,126229.67415126343,1,1,0,119021.85933799631,1,0,0,1,0.3078110954572642,0.5951082295259013
15601590,746,47,125985.38145101798,1,1,0,176475.8360858058,0,0,0,1,1.3076809758619277,0.8824055501590691
15764010,471,41,107584.87012616966,1,0,0,122729.75971554479,0,0,1,1,0.3723395775034291,0.613649502105175
15674082,434,38,104632.22995405717,1,0,0,14616.46105833208,0,0,1,1,-1.5091530034720453,0.07303137978843018
15597168,544,39,63271.59739553653,1,1,1,64565.718317944964,0,0,0,1,-0.6398875372765298,0.3228015191348022
15764634,605,43,0.0,1,1,0,148389.90409722956,1,0,0,1,0.8189023212226402,0.7419624779027875
15570432,667,46,143349.43615621183,1,1,1,116710.49973309373,0,0,0,1,0.2675865717159337,0.5835503277217661
15669109,805,50,118958.7211167048,3,0,0,165144.37338600156,0,0,1,1,1.1104798612342073,0.8257428253698306
15772512,616,53,149414.65448375756,1,1,0,164979.2215256799,0,0,0,1,1.1076057282293978,0.8249169872006771
15566795,718,33,87558.37558400743,1,0,0,187096.895420684,0,0,0,1,1.4925189614647332,0.9355159188736725
15597832,544,51,152313.37441534956,1,0,0,153933.04041046218,1,0,0,1,0.9153693606915828,0.7696808065693382
15607316,623,49,0.0,1,1,0,92158.47219570685,1,0,0,1,-0.1596916469051122,0.4607784653219725
15799308,581,50,109712.36871572101,1,0,0,140526.95491095723,0,0,0,1,0.6820636460337062,0.7026439770545948
15777520,551,46,72189.30855364737,1,0,0,105951.35584156332,0,0,0,1,0.080345504604052,0.5297494702822285
15603352,693,49,113210.74477539455,1,0,0,179301.78551348878,0,0,0,1,1.3568608912695195,0.8965366468172149
15660112,531,35,117038.90137473475,1,1,0,119130.61608509498,1,0,0,1,0.30970378595268566,0.5956520651977013
15698194,706,30,118664.887038974,2,1,0,145956.9342991704,1,0,0,1,0.776561418839302,0.729796467058456
15637821,674,56,161829.11602439173,1,0,0,9580.666401482862,1,0,1,1,-1.596790790902978,0.04785000168257499
15648226,810,45,111315.81721062596,1,1,0,27177.8295501194,0,0,0,1,-1.290547874244308,0.1358442208736904
